Rounds,Learning Rate,Client Fraction,Client Number,Local Epochs,Batch Size,Hidden Size,Weighting,Lexical Weighting
200,0.001,1.0,3,1,32,128,False,False
1,4.30233849222547,0.00960814394056797,0.00960814394056797,0.009551899507641792,0.009551899507641792,"[0.02882443182170391, 0.0, 0.0]","[0.028655698522925377, 0.0, 0.0]"
2,3.68245447231728,0.020758197953303654,0.020758197953303654,0.0182061605155468,0.0182061605155468,"[0.062274593859910965, 0.0, 0.0]","[0.054618481546640396, 0.0, 0.0]"
3,3.4323647958701824,0.02266174058119456,0.02266174058119456,0.03534471429884434,0.03534471429884434,"[0.06798522174358368, 0.0, 0.0]","[0.08819109201431274, 0.0, 0.017843050882220268]"
4,3.2525155438853908,0.03051352749268214,0.03051352749268214,0.03136502454678217,0.03534471429884434,"[0.09154058247804642, 0.0, 0.0]","[0.09409507364034653, 0.0, 0.0]"
5,3.1081883504930103,0.047184365801513195,0.047184365801513195,0.0391976460814476,0.0391976460814476,"[0.10813459753990173, 0.018197229132056236, 0.015221270732581615]","[0.1175929382443428, 0.0, 0.0]"
6,2.9839604827679884,0.036457171042760216,0.047184365801513195,0.042498268807927765,0.042498268807927765,"[0.10937151312828064, 0.0, 0.0]","[0.11388005316257477, 0.0, 0.013614753261208534]"
7,2.8723096299581634,0.05786101333796978,0.05786101333796978,0.04403693197915951,0.04403693197915951,"[0.15400683879852295, 0.01957620121538639, 0.0]","[0.1185726597905159, 0.013538136146962643, 0.0]"
8,2.7751305140648803,0.06130752836664518,0.06130752836664518,0.05338498825828234,0.05338498825828234,"[0.1507008671760559, 0.0, 0.03322171792387962]","[0.14047077298164368, 0.0, 0.019684191793203354]"
9,2.6867710619683076,0.06387606511513393,0.06387606511513393,0.05372354512413343,0.05372354512413343,"[0.15623560547828674, 0.0, 0.03539258986711502]","[0.13012203574180603, 0.0, 0.031048599630594254]"
10,2.603842196088531,0.07933562373121579,0.07933562373121579,0.044969627633690834,0.05372354512413343,"[0.1839907020330429, 0.03101886250078678, 0.022997306659817696]","[0.11837383359670639, 0.0, 0.016535049304366112]"
11,2.5272418351309276,0.06927195439736049,0.07933562373121579,0.057150223602851234,0.057150223602851234,"[0.16139769554138184, 0.016747334972023964, 0.02967083267867565]","[0.132980614900589, 0.01795605570077896, 0.020514000207185745]"
12,2.4582013751775644,0.06531938165426254,0.07933562373121579,0.051566204677025475,0.057150223602851234,"[0.14364567399024963, 0.020463012158870697, 0.0318494588136673]","[0.12150038033723831, 0.0, 0.03319823369383812]"
13,2.392463973959599,0.08633383239308993,0.08633383239308993,0.039357816179593406,0.057150223602851234,"[0.1785878986120224, 0.03195762261748314, 0.04845597594976425]","[0.11807344853878021, 0.0, 0.0]"
14,2.3318822526623575,0.07265276958545049,0.08633383239308993,0.05555697778860728,0.057150223602851234,"[0.18039099872112274, 0.0, 0.03756731003522873]","[0.1409745216369629, 0.0, 0.025696411728858948]"
15,2.2772858837821097,0.08297061920166016,0.08633383239308993,0.05702192770938078,0.057150223602851234,"[0.19284039735794067, 0.0, 0.056071460247039795]","[0.1285860389471054, 0.018489951267838478, 0.02398979291319847]"
16,2.2244307007656356,0.08511435737212499,0.08633383239308993,0.05357648121813933,0.057150223602851234,"[0.19679738581180573, 0.0, 0.058545686304569244]","[0.13284866511821747, 0.0, 0.027880778536200523]"
17,2.1775067509603008,0.0974589375158151,0.0974589375158151,0.06733368895947933,0.06733368895947933,"[0.2075602114200592, 0.04080098867416382, 0.044015612453222275]","[0.14174926280975342, 0.02064816839993, 0.03960363566875458]"
18,2.136578158234068,0.08903349998096625,0.0974589375158151,0.05885247327387333,0.06733368895947933,"[0.19810514152050018, 0.030473018065094948, 0.03852234035730362]","[0.12126917392015457, 0.019877931103110313, 0.0354103147983551]"
