Rounds,Learning Rate,Client Fraction,Client Number,Local Epochs,Batch Size,Hidden Size,Weighting,Lexical Weighting
10,0.001,1.0,3,1,32,128,False,False
1,0.6616246160725262,0.4624268015225728,0.4624268015225728,0.061113464956482254,0.061113464956482254,"[0.5973546504974365, 0.3849411904811859, 0.40498456358909607]","[0.12630657851696014, 0.02333563007414341, 0.0336981862783432]"
2,0.6499500827494975,0.43807173768679303,0.4624268015225728,0.06375727243721485,0.06375727243721485,"[0.5947795510292053, 0.35024353861808777, 0.36919212341308594]","[0.12364330142736435, 0.023315666243433952, 0.04431284964084625]"
3,0.6406697113697403,0.45603837569554645,0.4624268015225728,0.07195129866401355,0.07195129866401355,"[0.5924915075302124, 0.396061509847641, 0.379562109708786]","[0.1366836577653885, 0.018656890839338303, 0.06051334738731384]"
4,0.6367538302892642,0.4460757374763489,0.4624268015225728,0.06012533915539583,0.07195129866401355,"[0.567434549331665, 0.36963948607444763, 0.40115317702293396]","[0.09953361749649048, 0.027698324993252754, 0.053144074976444244]"
5,0.6327335709572585,0.44033604860305786,0.4624268015225728,0.04841157793998718,0.07195129866401355,"[0.6197605133056641, 0.34064731001853943, 0.3606003224849701]","[0.10733071714639664, 0.0, 0.03790401667356491]"
6,0.6305027599921963,0.4724375009536743,0.4724375009536743,0.06366479117423296,0.07195129866401355,"[0.5994876027107239, 0.39783164858818054, 0.41999325156211853]","[0.13066738843917847, 0.013748656027019024, 0.04657832905650139]"
7,0.6279118278989584,0.4590523838996887,0.4724375009536743,0.0715204489727815,0.07195129866401355,"[0.5933364629745483, 0.3887450098991394, 0.3950756788253784]","[0.14273744821548462, 0.038956958800554276, 0.0328669399023056]"
8,0.6250963072171515,0.5012837648391724,0.5012837648391724,0.061071558545033135,0.07195129866401355,"[0.6080794930458069, 0.4137766361236572, 0.481995165348053]","[0.1223989948630333, 0.028313476592302322, 0.032502204179763794]"
9,0.6236457150166731,0.47131545344988507,0.5012837648391724,0.05722661688923836,0.07195129866401355,"[0.6135433316230774, 0.36342138051986694, 0.4369816482067108]","[0.11615975201129913, 0.018528282642364502, 0.03699181601405144]"
10,0.6220370714064763,0.44933102528254193,0.5012837648391724,0.06366155731181304,0.07195129866401355,"[0.5900731682777405, 0.3776863217353821, 0.3802335858345032]","[0.1393141746520996, 0.01627526618540287, 0.03539523109793663]"
0.06623445885876815,"[0.13158774375915527, 0.020394371822476387, 0.046721260994672775]"
